date,route,train_type,bookings,holiday_multiplier,weekly_multiplier,yearly_growth,covid_factor,is_weekend,day_of_week,month,year,Date,Route,TrainType,Bookings,IsHoliday,IsWeekend,DayOfWeek,Month,Year
,,,,,,,,,,,,2025-10-04 01:50:54,Bandung-Surabaya,Ekonomi,219.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:54,Yogyakarta-Surabaya,Eksekutif,102.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:54,Yogyakarta-Surabaya,Bisnis,244.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:54,Yogyakarta-Surabaya,Ekonomi,314.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Yogyakarta,Eksekutif,117.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Yogyakarta,Bisnis,194.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Yogyakarta,Ekonomi,263.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Bandung,Eksekutif,143.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Bandung,Bisnis,138.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Bandung,Ekonomi,211.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Surabaya,Eksekutif,115.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Surabaya,Bisnis,308.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Jakarta-Surabaya,Ekonomi,296.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Bandung-Surabaya,Eksekutif,80.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Bandung-Surabaya,Bisnis,151.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Bandung-Surabaya,Ekonomi,223.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Yogyakarta-Surabaya,Eksekutif,108.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Yogyakarta-Surabaya,Bisnis,225.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:50:59,Yogyakarta-Surabaya,Ekonomi,273.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Yogyakarta,Eksekutif,182.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Yogyakarta,Bisnis,268.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Yogyakarta,Ekonomi,418.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Bandung,Eksekutif,106.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Bandung,Bisnis,152.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Bandung,Ekonomi,306.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Surabaya,Eksekutif,140.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Surabaya,Bisnis,222.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Jakarta-Surabaya,Ekonomi,341.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Bandung-Surabaya,Eksekutif,57.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Bandung-Surabaya,Bisnis,96.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Bandung-Surabaya,Ekonomi,239.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Yogyakarta-Surabaya,Eksekutif,102.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Yogyakarta-Surabaya,Bisnis,160.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:10,Yogyakarta-Surabaya,Ekonomi,216.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Yogyakarta,Eksekutif,120.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Yogyakarta,Bisnis,285.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Yogyakarta,Ekonomi,270.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Bandung,Eksekutif,87.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Bandung,Bisnis,200.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Bandung,Ekonomi,307.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Surabaya,Eksekutif,118.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Surabaya,Bisnis,219.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Jakarta-Surabaya,Ekonomi,346.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Bandung-Surabaya,Eksekutif,112.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Bandung-Surabaya,Bisnis,157.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Bandung-Surabaya,Ekonomi,189.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Yogyakarta-Surabaya,Eksekutif,93.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Yogyakarta-Surabaya,Bisnis,172.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:15,Yogyakarta-Surabaya,Ekonomi,211.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Yogyakarta,Eksekutif,166.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Yogyakarta,Bisnis,280.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Yogyakarta,Ekonomi,413.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Bandung,Eksekutif,128.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Bandung,Bisnis,299.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Bandung,Ekonomi,372.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Surabaya,Eksekutif,111.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Surabaya,Bisnis,200.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Jakarta-Surabaya,Ekonomi,287.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Bandung-Surabaya,Eksekutif,71.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Bandung-Surabaya,Bisnis,109.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Bandung-Surabaya,Ekonomi,180.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Yogyakarta-Surabaya,Eksekutif,107.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Yogyakarta-Surabaya,Bisnis,223.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:20,Yogyakarta-Surabaya,Ekonomi,229.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Yogyakarta,Eksekutif,120.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Yogyakarta,Bisnis,185.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Yogyakarta,Ekonomi,360.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Bandung,Eksekutif,140.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Bandung,Bisnis,161.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Bandung,Ekonomi,324.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Surabaya,Eksekutif,111.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Surabaya,Bisnis,242.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Jakarta-Surabaya,Ekonomi,196.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Bandung-Surabaya,Eksekutif,81.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Bandung-Surabaya,Bisnis,177.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Bandung-Surabaya,Ekonomi,173.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Yogyakarta-Surabaya,Eksekutif,110.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Yogyakarta-Surabaya,Bisnis,152.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:25,Yogyakarta-Surabaya,Ekonomi,244.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Yogyakarta,Eksekutif,113.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Yogyakarta,Bisnis,307.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Yogyakarta,Ekonomi,323.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Bandung,Eksekutif,151.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Bandung,Bisnis,194.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Bandung,Ekonomi,226.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Surabaya,Eksekutif,178.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Surabaya,Bisnis,279.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Jakarta-Surabaya,Ekonomi,213.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Bandung-Surabaya,Eksekutif,114.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Bandung-Surabaya,Bisnis,137.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Bandung-Surabaya,Ekonomi,193.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Yogyakarta-Surabaya,Eksekutif,89.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Yogyakarta-Surabaya,Bisnis,220.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:31,Yogyakarta-Surabaya,Ekonomi,268.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Yogyakarta,Eksekutif,138.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Yogyakarta,Bisnis,314.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Yogyakarta,Ekonomi,443.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Bandung,Eksekutif,113.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Bandung,Bisnis,206.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Bandung,Ekonomi,219.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Surabaya,Eksekutif,169.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Surabaya,Bisnis,174.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Jakarta-Surabaya,Ekonomi,292.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Bandung-Surabaya,Eksekutif,108.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Bandung-Surabaya,Bisnis,126.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Bandung-Surabaya,Ekonomi,223.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Yogyakarta-Surabaya,Eksekutif,121.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Yogyakarta-Surabaya,Bisnis,137.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:41,Yogyakarta-Surabaya,Ekonomi,237.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Yogyakarta,Eksekutif,158.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Yogyakarta,Bisnis,228.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Yogyakarta,Ekonomi,283.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Bandung,Eksekutif,128.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Bandung,Bisnis,149.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Bandung,Ekonomi,277.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Surabaya,Eksekutif,134.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Surabaya,Bisnis,228.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Jakarta-Surabaya,Ekonomi,238.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Bandung-Surabaya,Eksekutif,125.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Bandung-Surabaya,Bisnis,161.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Bandung-Surabaya,Ekonomi,212.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Yogyakarta-Surabaya,Eksekutif,121.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Yogyakarta-Surabaya,Bisnis,148.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:46,Yogyakarta-Surabaya,Ekonomi,275.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Yogyakarta,Eksekutif,183.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Yogyakarta,Bisnis,180.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Yogyakarta,Ekonomi,300.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Bandung,Eksekutif,111.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Bandung,Bisnis,228.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Bandung,Ekonomi,273.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Surabaya,Eksekutif,92.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Surabaya,Bisnis,244.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Jakarta-Surabaya,Ekonomi,271.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Bandung-Surabaya,Eksekutif,121.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Bandung-Surabaya,Bisnis,209.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Bandung-Surabaya,Ekonomi,95.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Yogyakarta-Surabaya,Eksekutif,121.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Yogyakarta-Surabaya,Bisnis,210.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:52,Yogyakarta-Surabaya,Ekonomi,172.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Yogyakarta,Eksekutif,99.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Yogyakarta,Bisnis,149.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Yogyakarta,Ekonomi,363.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Bandung,Eksekutif,122.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Bandung,Bisnis,235.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Bandung,Ekonomi,295.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Surabaya,Eksekutif,91.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Surabaya,Bisnis,260.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Jakarta-Surabaya,Ekonomi,346.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Bandung-Surabaya,Eksekutif,100.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Bandung-Surabaya,Bisnis,158.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Bandung-Surabaya,Ekonomi,145.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Yogyakarta-Surabaya,Eksekutif,101.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Yogyakarta-Surabaya,Bisnis,209.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:51:57,Yogyakarta-Surabaya,Ekonomi,310.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Yogyakarta,Eksekutif,160.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Yogyakarta,Bisnis,296.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Yogyakarta,Ekonomi,361.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Bandung,Eksekutif,119.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Bandung,Bisnis,246.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Bandung,Ekonomi,398.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Surabaya,Eksekutif,115.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Surabaya,Bisnis,260.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Jakarta-Surabaya,Ekonomi,196.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Bandung-Surabaya,Eksekutif,109.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Bandung-Surabaya,Bisnis,169.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Bandung-Surabaya,Ekonomi,282.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Yogyakarta-Surabaya,Eksekutif,102.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Yogyakarta-Surabaya,Bisnis,164.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:02,Yogyakarta-Surabaya,Ekonomi,256.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Yogyakarta,Eksekutif,167.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Yogyakarta,Bisnis,248.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Yogyakarta,Ekonomi,343.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Bandung,Eksekutif,127.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Bandung,Bisnis,199.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Bandung,Ekonomi,262.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Surabaya,Eksekutif,144.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Surabaya,Bisnis,166.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Jakarta-Surabaya,Ekonomi,286.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Bandung-Surabaya,Eksekutif,107.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Bandung-Surabaya,Bisnis,157.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Bandung-Surabaya,Ekonomi,312.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Yogyakarta-Surabaya,Eksekutif,129.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Yogyakarta-Surabaya,Bisnis,149.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:13,Yogyakarta-Surabaya,Ekonomi,279.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Yogyakarta,Eksekutif,118.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Yogyakarta,Bisnis,261.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Yogyakarta,Ekonomi,284.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Bandung,Eksekutif,128.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Bandung,Bisnis,237.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Bandung,Ekonomi,244.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Surabaya,Eksekutif,135.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Surabaya,Bisnis,221.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Jakarta-Surabaya,Ekonomi,308.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Bandung-Surabaya,Eksekutif,95.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Bandung-Surabaya,Bisnis,163.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Bandung-Surabaya,Ekonomi,170.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Yogyakarta-Surabaya,Eksekutif,122.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Yogyakarta-Surabaya,Bisnis,175.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:18,Yogyakarta-Surabaya,Ekonomi,202.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:23,Jakarta-Yogyakarta,Eksekutif,100.0,0.0,1.0,5.0,10.0,2025.0
,,,,,,,,,,,,2025-10-04 01:52:23,Jakarta-Yogyakarta,Bisnis,146.0,0.0,1.0,5.0,10.0,2025.0
